"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LTU","WKGPOP","TOT","PC_POP","A","1955",64.24,
"LTU","WKGPOP","TOT","PC_POP","A","1956",64.228,
"LTU","WKGPOP","TOT","PC_POP","A","1957",64.344,
"LTU","WKGPOP","TOT","PC_POP","A","1958",64.54,
"LTU","WKGPOP","TOT","PC_POP","A","1959",64.753,
"LTU","WKGPOP","TOT","PC_POP","A","1960",64.936,
"LTU","WKGPOP","TOT","PC_POP","A","1961",64.73,
"LTU","WKGPOP","TOT","PC_POP","A","1962",64.53,
"LTU","WKGPOP","TOT","PC_POP","A","1963",64.289,
"LTU","WKGPOP","TOT","PC_POP","A","1964",64.011,
"LTU","WKGPOP","TOT","PC_POP","A","1965",63.727,
"LTU","WKGPOP","TOT","PC_POP","A","1966",63.508,
"LTU","WKGPOP","TOT","PC_POP","A","1967",63.292,
"LTU","WKGPOP","TOT","PC_POP","A","1968",63.1,
"LTU","WKGPOP","TOT","PC_POP","A","1969",62.942,
"LTU","WKGPOP","TOT","PC_POP","A","1970",62.952,
"LTU","WKGPOP","TOT","PC_POP","A","1971",63.02,
"LTU","WKGPOP","TOT","PC_POP","A","1972",62.932,
"LTU","WKGPOP","TOT","PC_POP","A","1973",62.992,
"LTU","WKGPOP","TOT","PC_POP","A","1974",63.241,
"LTU","WKGPOP","TOT","PC_POP","A","1975",63.625,
"LTU","WKGPOP","TOT","PC_POP","A","1976",64.041,
"LTU","WKGPOP","TOT","PC_POP","A","1977",64.419,
"LTU","WKGPOP","TOT","PC_POP","A","1978",64.775,
"LTU","WKGPOP","TOT","PC_POP","A","1979",65.04,
"LTU","WKGPOP","TOT","PC_POP","A","1980",65.268,
"LTU","WKGPOP","TOT","PC_POP","A","1981",65.586,
"LTU","WKGPOP","TOT","PC_POP","A","1982",65.928,
"LTU","WKGPOP","TOT","PC_POP","A","1983",66.258,
"LTU","WKGPOP","TOT","PC_POP","A","1984",66.518,
"LTU","WKGPOP","TOT","PC_POP","A","1985",66.693,
"LTU","WKGPOP","TOT","PC_POP","A","1986",66.795,
"LTU","WKGPOP","TOT","PC_POP","A","1987",66.818,
"LTU","WKGPOP","TOT","PC_POP","A","1988",66.765,
"LTU","WKGPOP","TOT","PC_POP","A","1989",66.669,
"LTU","WKGPOP","TOT","PC_POP","A","1990",66.53,
"LTU","WKGPOP","TOT","PC_POP","A","1991",66.358,
"LTU","WKGPOP","TOT","PC_POP","A","1992",66.164,
"LTU","WKGPOP","TOT","PC_POP","A","1993",65.987,
"LTU","WKGPOP","TOT","PC_POP","A","1994",65.921,
"LTU","WKGPOP","TOT","PC_POP","A","1995",65.885,
"LTU","WKGPOP","TOT","PC_POP","A","1996",65.832,
"LTU","WKGPOP","TOT","PC_POP","A","1997",65.794,
"LTU","WKGPOP","TOT","PC_POP","A","1998",65.817,
"LTU","WKGPOP","TOT","PC_POP","A","1999",65.952,
"LTU","WKGPOP","TOT","PC_POP","A","2000",66.221,
"LTU","WKGPOP","TOT","PC_POP","A","2001",66.471,
"LTU","WKGPOP","TOT","PC_POP","A","2002",66.694,
"LTU","WKGPOP","TOT","PC_POP","A","2003",66.902,
"LTU","WKGPOP","TOT","PC_POP","A","2004",67.015,
"LTU","WKGPOP","TOT","PC_POP","A","2005",67.108,
"LTU","WKGPOP","TOT","PC_POP","A","2006",67.236,
"LTU","WKGPOP","TOT","PC_POP","A","2007",67.423,
"LTU","WKGPOP","TOT","PC_POP","A","2008",67.592,
"LTU","WKGPOP","TOT","PC_POP","A","2009",67.682,
"LTU","WKGPOP","TOT","PC_POP","A","2010",67.476,
"LTU","WKGPOP","TOT","PC_POP","A","2011",67.188,
"LTU","WKGPOP","TOT","PC_POP","A","2012",67.096,
"LTU","WKGPOP","TOT","PC_POP","A","2013",67.007,
"LTU","WKGPOP","TOT","PC_POP","A","2014",66.828,
"LTU","WKGPOP","TOT","PC_POP","A","2015",66.524,
"LTU","WKGPOP","TOT","PC_POP","A","2016",66.101,
"LTU","WKGPOP","TOT","PC_POP","A","2017",65.606,
"LTU","WKGPOP","TOT","PC_POP","A","2018",65.243,
"MLT","WKGPOP","TOT","PC_POP","A","1950",59.296,
"MLT","WKGPOP","TOT","PC_POP","A","1951",58.315,
"MLT","WKGPOP","TOT","PC_POP","A","1952",58,
"MLT","WKGPOP","TOT","PC_POP","A","1953",57.604,
"MLT","WKGPOP","TOT","PC_POP","A","1954",56.898,
"MLT","WKGPOP","TOT","PC_POP","A","1955",55.95,
"MLT","WKGPOP","TOT","PC_POP","A","1956",56.3,
"MLT","WKGPOP","TOT","PC_POP","A","1957",55.904,
"MLT","WKGPOP","TOT","PC_POP","A","1958",55.102,
"MLT","WKGPOP","TOT","PC_POP","A","1959",54.315,
"MLT","WKGPOP","TOT","PC_POP","A","1960",53.785,
"MLT","WKGPOP","TOT","PC_POP","A","1961",54.466,
"MLT","WKGPOP","TOT","PC_POP","A","1962",55.474,
"MLT","WKGPOP","TOT","PC_POP","A","1963",56.736,
"MLT","WKGPOP","TOT","PC_POP","A","1964",58.051,
"MLT","WKGPOP","TOT","PC_POP","A","1965",59.291,
"MLT","WKGPOP","TOT","PC_POP","A","1966",60.096,
"MLT","WKGPOP","TOT","PC_POP","A","1967",60.936,
"MLT","WKGPOP","TOT","PC_POP","A","1968",61.754,
"MLT","WKGPOP","TOT","PC_POP","A","1969",62.461,
"MLT","WKGPOP","TOT","PC_POP","A","1970",63.006,
"MLT","WKGPOP","TOT","PC_POP","A","1971",63.721,
"MLT","WKGPOP","TOT","PC_POP","A","1972",64.109,
"MLT","WKGPOP","TOT","PC_POP","A","1973",64.311,
"MLT","WKGPOP","TOT","PC_POP","A","1974",64.53,
"MLT","WKGPOP","TOT","PC_POP","A","1975",64.863,
"MLT","WKGPOP","TOT","PC_POP","A","1976",65.067,
"MLT","WKGPOP","TOT","PC_POP","A","1977",65.462,
"MLT","WKGPOP","TOT","PC_POP","A","1978",65.927,
"MLT","WKGPOP","TOT","PC_POP","A","1979",66.269,
"MLT","WKGPOP","TOT","PC_POP","A","1980",66.41,
"MLT","WKGPOP","TOT","PC_POP","A","1981",66.392,
"MLT","WKGPOP","TOT","PC_POP","A","1982",66.295,
"MLT","WKGPOP","TOT","PC_POP","A","1983",66.171,
"MLT","WKGPOP","TOT","PC_POP","A","1984",66.747,
"MLT","WKGPOP","TOT","PC_POP","A","1985",66.389,
"MLT","WKGPOP","TOT","PC_POP","A","1986",66.045,
"MLT","WKGPOP","TOT","PC_POP","A","1987",66.042,
"MLT","WKGPOP","TOT","PC_POP","A","1988",66.075,
"MLT","WKGPOP","TOT","PC_POP","A","1989",66.058,
"MLT","WKGPOP","TOT","PC_POP","A","1990",66.091,
"MLT","WKGPOP","TOT","PC_POP","A","1991",66.244,
"MLT","WKGPOP","TOT","PC_POP","A","1992",66.401,
"MLT","WKGPOP","TOT","PC_POP","A","1993",66.606,
"MLT","WKGPOP","TOT","PC_POP","A","1994",66.906,
"MLT","WKGPOP","TOT","PC_POP","A","1995",67.244,
"MLT","WKGPOP","TOT","PC_POP","A","1996",67.05,
"MLT","WKGPOP","TOT","PC_POP","A","1997",66.816,
"MLT","WKGPOP","TOT","PC_POP","A","1998",67.084,
"MLT","WKGPOP","TOT","PC_POP","A","1999",67.369,
"MLT","WKGPOP","TOT","PC_POP","A","2000",67.722,
"MLT","WKGPOP","TOT","PC_POP","A","2001",68.039,
"MLT","WKGPOP","TOT","PC_POP","A","2002",68.296,
"MLT","WKGPOP","TOT","PC_POP","A","2003",68.587,
"MLT","WKGPOP","TOT","PC_POP","A","2004",68.894,
"MLT","WKGPOP","TOT","PC_POP","A","2005",69.084,
"MLT","WKGPOP","TOT","PC_POP","A","2006",69.331,
"MLT","WKGPOP","TOT","PC_POP","A","2007",69.78,
"MLT","WKGPOP","TOT","PC_POP","A","2008",70.074,
"MLT","WKGPOP","TOT","PC_POP","A","2009",69.964,
"MLT","WKGPOP","TOT","PC_POP","A","2010",69.547,
"MLT","WKGPOP","TOT","PC_POP","A","2011",69.044,
"MLT","WKGPOP","TOT","PC_POP","A","2012",68.567,
"MLT","WKGPOP","TOT","PC_POP","A","2013",68.108,
"MLT","WKGPOP","TOT","PC_POP","A","2014",67.715,
"MLT","WKGPOP","TOT","PC_POP","A","2015",67.445,
"MLT","WKGPOP","TOT","PC_POP","A","2016",67.189,
"MLT","WKGPOP","TOT","PC_POP","A","2017",67.157,
"MLT","WKGPOP","TOT","PC_POP","A","2018",67.403,
"ROU","WKGPOP","TOT","PC_POP","A","1950",66.002,
"ROU","WKGPOP","TOT","PC_POP","A","1951",65.76,
"ROU","WKGPOP","TOT","PC_POP","A","1952",65.755,
"ROU","WKGPOP","TOT","PC_POP","A","1953",65.91,
"ROU","WKGPOP","TOT","PC_POP","A","1954",66.032,
"ROU","WKGPOP","TOT","PC_POP","A","1955",65.99,
"ROU","WKGPOP","TOT","PC_POP","A","1956",65.707,
"ROU","WKGPOP","TOT","PC_POP","A","1957",65.319,
"ROU","WKGPOP","TOT","PC_POP","A","1958",64.86,
"ROU","WKGPOP","TOT","PC_POP","A","1959",64.478,
"ROU","WKGPOP","TOT","PC_POP","A","1960",64.296,
"ROU","WKGPOP","TOT","PC_POP","A","1961",64.243,
"ROU","WKGPOP","TOT","PC_POP","A","1962",64.382,
"ROU","WKGPOP","TOT","PC_POP","A","1963",64.66,
"ROU","WKGPOP","TOT","PC_POP","A","1964",64.94,
"ROU","WKGPOP","TOT","PC_POP","A","1965",65.124,
"ROU","WKGPOP","TOT","PC_POP","A","1966",65.493,
"ROU","WKGPOP","TOT","PC_POP","A","1967",65.562,
"ROU","WKGPOP","TOT","PC_POP","A","1968",65.636,
"ROU","WKGPOP","TOT","PC_POP","A","1969",65.49,
"ROU","WKGPOP","TOT","PC_POP","A","1970",65.485,
"ROU","WKGPOP","TOT","PC_POP","A","1971",65.576,
"ROU","WKGPOP","TOT","PC_POP","A","1972",65.615,
"ROU","WKGPOP","TOT","PC_POP","A","1973",65.621,
"ROU","WKGPOP","TOT","PC_POP","A","1974",65.476,
"ROU","WKGPOP","TOT","PC_POP","A","1975",65.074,
"ROU","WKGPOP","TOT","PC_POP","A","1976",64.569,
"ROU","WKGPOP","TOT","PC_POP","A","1977",64.057,
"ROU","WKGPOP","TOT","PC_POP","A","1978",63.609,
"ROU","WKGPOP","TOT","PC_POP","A","1979",63.273,
"ROU","WKGPOP","TOT","PC_POP","A","1980",63.032,
"ROU","WKGPOP","TOT","PC_POP","A","1981",62.869,
"ROU","WKGPOP","TOT","PC_POP","A","1982",63.384,
"ROU","WKGPOP","TOT","PC_POP","A","1983",64.586,
"ROU","WKGPOP","TOT","PC_POP","A","1984",65.444,
"ROU","WKGPOP","TOT","PC_POP","A","1985",65.838,
"ROU","WKGPOP","TOT","PC_POP","A","1986",66.009,
"ROU","WKGPOP","TOT","PC_POP","A","1987",66.013,
"ROU","WKGPOP","TOT","PC_POP","A","1988",65.967,
"ROU","WKGPOP","TOT","PC_POP","A","1989",65.967,
"ROU","WKGPOP","TOT","PC_POP","A","1990",66.091,
"ROU","WKGPOP","TOT","PC_POP","A","1991",66.229,
"ROU","WKGPOP","TOT","PC_POP","A","1992",66.466,
"ROU","WKGPOP","TOT","PC_POP","A","1993",66.826,
"ROU","WKGPOP","TOT","PC_POP","A","1994",67.166,
"ROU","WKGPOP","TOT","PC_POP","A","1995",67.496,
"ROU","WKGPOP","TOT","PC_POP","A","1996",67.815,
"ROU","WKGPOP","TOT","PC_POP","A","1997",68.001,
"ROU","WKGPOP","TOT","PC_POP","A","1998",68.063,
"ROU","WKGPOP","TOT","PC_POP","A","1999",68.193,
"ROU","WKGPOP","TOT","PC_POP","A","2000",68.396,
"ROU","WKGPOP","TOT","PC_POP","A","2001",68.451,
"ROU","WKGPOP","TOT","PC_POP","A","2002",68.301,
"ROU","WKGPOP","TOT","PC_POP","A","2003",68.314,
"ROU","WKGPOP","TOT","PC_POP","A","2004",68.355,
"ROU","WKGPOP","TOT","PC_POP","A","2005",68.338,
"ROU","WKGPOP","TOT","PC_POP","A","2006",68.309,
"ROU","WKGPOP","TOT","PC_POP","A","2007",68.265,
"ROU","WKGPOP","TOT","PC_POP","A","2008",68.155,
"ROU","WKGPOP","TOT","PC_POP","A","2009",68.081,
"ROU","WKGPOP","TOT","PC_POP","A","2010",68.057,
"ROU","WKGPOP","TOT","PC_POP","A","2011",68.034,
"ROU","WKGPOP","TOT","PC_POP","A","2012",68.029,
"ROU","WKGPOP","TOT","PC_POP","A","2013",67.988,
"ROU","WKGPOP","TOT","PC_POP","A","2014",67.712,
"ROU","WKGPOP","TOT","PC_POP","A","2015",67.289,
"ROU","WKGPOP","TOT","PC_POP","A","2016",66.868,
"ROU","WKGPOP","TOT","PC_POP","A","2017",66.445,
"ROU","WKGPOP","TOT","PC_POP","A","2018",65.998,
"SAU","WKGPOP","TOT","PC_POP","A","1950",54.65,
"SAU","WKGPOP","TOT","PC_POP","A","1951",54.412,
"SAU","WKGPOP","TOT","PC_POP","A","1952",54.291,
"SAU","WKGPOP","TOT","PC_POP","A","1953",54.196,
"SAU","WKGPOP","TOT","PC_POP","A","1954",54.105,
"SAU","WKGPOP","TOT","PC_POP","A","1955",54.031,
"SAU","WKGPOP","TOT","PC_POP","A","1956",53.801,
"SAU","WKGPOP","TOT","PC_POP","A","1957",53.596,
"SAU","WKGPOP","TOT","PC_POP","A","1958",53.432,
"SAU","WKGPOP","TOT","PC_POP","A","1959",53.314,
"SAU","WKGPOP","TOT","PC_POP","A","1960",53.233,
"SAU","WKGPOP","TOT","PC_POP","A","1961",53.055,
"SAU","WKGPOP","TOT","PC_POP","A","1962",52.957,
"SAU","WKGPOP","TOT","PC_POP","A","1963",52.901,
"SAU","WKGPOP","TOT","PC_POP","A","1964",52.852,
"SAU","WKGPOP","TOT","PC_POP","A","1965",52.8,
"SAU","WKGPOP","TOT","PC_POP","A","1966",52.654,
"SAU","WKGPOP","TOT","PC_POP","A","1967",52.558,
"SAU","WKGPOP","TOT","PC_POP","A","1968",52.486,
"SAU","WKGPOP","TOT","PC_POP","A","1969",52.417,
"SAU","WKGPOP","TOT","PC_POP","A","1970",52.334,
"SAU","WKGPOP","TOT","PC_POP","A","1971",52.351,
"SAU","WKGPOP","TOT","PC_POP","A","1972",52.384,
"SAU","WKGPOP","TOT","PC_POP","A","1973",52.425,
"SAU","WKGPOP","TOT","PC_POP","A","1974",52.479,
"SAU","WKGPOP","TOT","PC_POP","A","1975",52.543,
"SAU","WKGPOP","TOT","PC_POP","A","1976",52.723,
"SAU","WKGPOP","TOT","PC_POP","A","1977",52.946,
"SAU","WKGPOP","TOT","PC_POP","A","1978",53.166,
"SAU","WKGPOP","TOT","PC_POP","A","1979",53.331,
"SAU","WKGPOP","TOT","PC_POP","A","1980",53.425,
"SAU","WKGPOP","TOT","PC_POP","A","1981",53.835,
"SAU","WKGPOP","TOT","PC_POP","A","1982",54.191,
"SAU","WKGPOP","TOT","PC_POP","A","1983",54.507,
"SAU","WKGPOP","TOT","PC_POP","A","1984",54.838,
"SAU","WKGPOP","TOT","PC_POP","A","1985",55.21,
"SAU","WKGPOP","TOT","PC_POP","A","1986",55.132,
"SAU","WKGPOP","TOT","PC_POP","A","1987",55.162,
"SAU","WKGPOP","TOT","PC_POP","A","1988",55.193,
"SAU","WKGPOP","TOT","PC_POP","A","1989",55.191,
"SAU","WKGPOP","TOT","PC_POP","A","1990",55.202,
"SAU","WKGPOP","TOT","PC_POP","A","1991",55.02,
"SAU","WKGPOP","TOT","PC_POP","A","1992",54.88,
"SAU","WKGPOP","TOT","PC_POP","A","1993",54.858,
"SAU","WKGPOP","TOT","PC_POP","A","1994",55.018,
"SAU","WKGPOP","TOT","PC_POP","A","1995",55.364,
"SAU","WKGPOP","TOT","PC_POP","A","1996",56.218,
"SAU","WKGPOP","TOT","PC_POP","A","1997",57.072,
"SAU","WKGPOP","TOT","PC_POP","A","1998",57.808,
"SAU","WKGPOP","TOT","PC_POP","A","1999",58.369,
"SAU","WKGPOP","TOT","PC_POP","A","2000",58.801,
"SAU","WKGPOP","TOT","PC_POP","A","2001",59.762,
"SAU","WKGPOP","TOT","PC_POP","A","2002",60.669,
"SAU","WKGPOP","TOT","PC_POP","A","2003",61.531,
"SAU","WKGPOP","TOT","PC_POP","A","2004",62.369,
"SAU","WKGPOP","TOT","PC_POP","A","2005",63.186,
"SAU","WKGPOP","TOT","PC_POP","A","2006",64.044,
"SAU","WKGPOP","TOT","PC_POP","A","2007",64.916,
"SAU","WKGPOP","TOT","PC_POP","A","2008",65.76,
"SAU","WKGPOP","TOT","PC_POP","A","2009",66.536,
"SAU","WKGPOP","TOT","PC_POP","A","2010",67.232,
"SAU","WKGPOP","TOT","PC_POP","A","2011",68.203,
"SAU","WKGPOP","TOT","PC_POP","A","2012",69.072,
"SAU","WKGPOP","TOT","PC_POP","A","2013",69.825,
"SAU","WKGPOP","TOT","PC_POP","A","2014",70.449,
"SAU","WKGPOP","TOT","PC_POP","A","2015",70.948,
"SAU","WKGPOP","TOT","PC_POP","A","2016",71.992,
"SAU","WKGPOP","TOT","PC_POP","A","2017",72.081,
"SAU","WKGPOP","TOT","PC_POP","A","2018",72.176,
"SGP","WKGPOP","TOT","PC_POP","A","1950",57.137,
"SGP","WKGPOP","TOT","PC_POP","A","1951",57.009,
"SGP","WKGPOP","TOT","PC_POP","A","1952",56.916,
"SGP","WKGPOP","TOT","PC_POP","A","1953",56.836,
"SGP","WKGPOP","TOT","PC_POP","A","1954",56.687,
"SGP","WKGPOP","TOT","PC_POP","A","1955",56.432,
"SGP","WKGPOP","TOT","PC_POP","A","1956",55.966,
"SGP","WKGPOP","TOT","PC_POP","A","1957",55.537,
"SGP","WKGPOP","TOT","PC_POP","A","1958",55.162,
"SGP","WKGPOP","TOT","PC_POP","A","1959",54.883,
"SGP","WKGPOP","TOT","PC_POP","A","1960",52.314,
"SGP","WKGPOP","TOT","PC_POP","A","1961",51.903,
"SGP","WKGPOP","TOT","PC_POP","A","1962",52.114,
"SGP","WKGPOP","TOT","PC_POP","A","1963",52.378,
"SGP","WKGPOP","TOT","PC_POP","A","1964",52.769,
"SGP","WKGPOP","TOT","PC_POP","A","1965",53.309,
"SGP","WKGPOP","TOT","PC_POP","A","1966",53.685,
"SGP","WKGPOP","TOT","PC_POP","A","1967",54.333,
"SGP","WKGPOP","TOT","PC_POP","A","1968",55.154,
"SGP","WKGPOP","TOT","PC_POP","A","1969",56.156,
"SGP","WKGPOP","TOT","PC_POP","A","1970",57.491,
"SGP","WKGPOP","TOT","PC_POP","A","1971",58.786,
"SGP","WKGPOP","TOT","PC_POP","A","1972",59.719,
"SGP","WKGPOP","TOT","PC_POP","A","1973",60.738,
"SGP","WKGPOP","TOT","PC_POP","A","1974",61.736,
"SGP","WKGPOP","TOT","PC_POP","A","1975",62.989,
"SGP","WKGPOP","TOT","PC_POP","A","1976",64.099,
"SGP","WKGPOP","TOT","PC_POP","A","1977",65.148,
"SGP","WKGPOP","TOT","PC_POP","A","1978",66.23,
"SGP","WKGPOP","TOT","PC_POP","A","1979",67.295,
"SGP","WKGPOP","TOT","PC_POP","A","1980",67.462,
"SGP","WKGPOP","TOT","PC_POP","A","1981",68.247,
"SGP","WKGPOP","TOT","PC_POP","A","1982",68.818,
"SGP","WKGPOP","TOT","PC_POP","A","1983",69.234,
"SGP","WKGPOP","TOT","PC_POP","A","1984",69.581,
"SGP","WKGPOP","TOT","PC_POP","A","1985",69.773,
"SGP","WKGPOP","TOT","PC_POP","A","1986",70.123,
"SGP","WKGPOP","TOT","PC_POP","A","1987",70.507,
"SGP","WKGPOP","TOT","PC_POP","A","1988",70.746,
"SGP","WKGPOP","TOT","PC_POP","A","1989",70.765,
"SGP","WKGPOP","TOT","PC_POP","A","1990",71.029,
"SGP","WKGPOP","TOT","PC_POP","A","1991",70.944,
"SGP","WKGPOP","TOT","PC_POP","A","1992",70.927,
"SGP","WKGPOP","TOT","PC_POP","A","1993",70.786,
"SGP","WKGPOP","TOT","PC_POP","A","1994",70.683,
"SGP","WKGPOP","TOT","PC_POP","A","1995",70.634,
"SGP","WKGPOP","TOT","PC_POP","A","1996",70.677,
"SGP","WKGPOP","TOT","PC_POP","A","1997",70.714,
"SGP","WKGPOP","TOT","PC_POP","A","1998",70.78,
"SGP","WKGPOP","TOT","PC_POP","A","1999",70.82,
"SGP","WKGPOP","TOT","PC_POP","A","2000",70.888,
"SGP","WKGPOP","TOT","PC_POP","A","2001",70.904,
"SGP","WKGPOP","TOT","PC_POP","A","2002",71.039,
"SGP","WKGPOP","TOT","PC_POP","A","2003",71.347,
"SGP","WKGPOP","TOT","PC_POP","A","2004",71.664,
"SGP","WKGPOP","TOT","PC_POP","A","2005",71.883,
"SGP","WKGPOP","TOT","PC_POP","A","2006",72.18,
"SGP","WKGPOP","TOT","PC_POP","A","2007",72.536,
"SGP","WKGPOP","TOT","PC_POP","A","2008",72.901,
"SGP","WKGPOP","TOT","PC_POP","A","2009",73.272,
"SGP","WKGPOP","TOT","PC_POP","A","2010",73.677,
"SGP","WKGPOP","TOT","PC_POP","A","2011",73.885,
"SGP","WKGPOP","TOT","PC_POP","A","2012",73.679,
"SGP","WKGPOP","TOT","PC_POP","A","2013",73.478,
"SGP","WKGPOP","TOT","PC_POP","A","2014",73.143,
"SGP","WKGPOP","TOT","PC_POP","A","2015",72.784,
"SGP","WKGPOP","TOT","PC_POP","A","2016",72.449,
"SGP","WKGPOP","TOT","PC_POP","A","2017",71.981,
"SGP","WKGPOP","TOT","PC_POP","A","2018",71.484,
"ZAF","WKGPOP","TOT","PC_POP","A","1950",57.674,
"ZAF","WKGPOP","TOT","PC_POP","A","1951",57.345,
"ZAF","WKGPOP","TOT","PC_POP","A","1952",56.894,
"ZAF","WKGPOP","TOT","PC_POP","A","1953",56.519,
"ZAF","WKGPOP","TOT","PC_POP","A","1954",56.274,
"ZAF","WKGPOP","TOT","PC_POP","A","1955",56.126,
"ZAF","WKGPOP","TOT","PC_POP","A","1956",55.666,
"ZAF","WKGPOP","TOT","PC_POP","A","1957",55.424,
"ZAF","WKGPOP","TOT","PC_POP","A","1958",55.27,
"ZAF","WKGPOP","TOT","PC_POP","A","1959",55.098,
"ZAF","WKGPOP","TOT","PC_POP","A","1960",54.874,
"ZAF","WKGPOP","TOT","PC_POP","A","1961",54.665,
"ZAF","WKGPOP","TOT","PC_POP","A","1962",54.391,
"ZAF","WKGPOP","TOT","PC_POP","A","1963",54.121,
"ZAF","WKGPOP","TOT","PC_POP","A","1964",53.963,
"ZAF","WKGPOP","TOT","PC_POP","A","1965",53.959,
"ZAF","WKGPOP","TOT","PC_POP","A","1966",53.936,
"ZAF","WKGPOP","TOT","PC_POP","A","1967",54.066,
"ZAF","WKGPOP","TOT","PC_POP","A","1968",54.29,
"ZAF","WKGPOP","TOT","PC_POP","A","1969",54.523,
"ZAF","WKGPOP","TOT","PC_POP","A","1970",54.718,
"ZAF","WKGPOP","TOT","PC_POP","A","1971",54.774,
"ZAF","WKGPOP","TOT","PC_POP","A","1972",54.822,
"ZAF","WKGPOP","TOT","PC_POP","A","1973",54.875,
"ZAF","WKGPOP","TOT","PC_POP","A","1974",54.959,
"ZAF","WKGPOP","TOT","PC_POP","A","1975",55.089,
"ZAF","WKGPOP","TOT","PC_POP","A","1976",55.06,
"ZAF","WKGPOP","TOT","PC_POP","A","1977",55.104,
"ZAF","WKGPOP","TOT","PC_POP","A","1978",55.199,
"ZAF","WKGPOP","TOT","PC_POP","A","1979",55.31,
"ZAF","WKGPOP","TOT","PC_POP","A","1980",55.425,
"ZAF","WKGPOP","TOT","PC_POP","A","1981",55.484,
"ZAF","WKGPOP","TOT","PC_POP","A","1982",55.554,
"ZAF","WKGPOP","TOT","PC_POP","A","1983",55.653,
"ZAF","WKGPOP","TOT","PC_POP","A","1984",55.811,
"ZAF","WKGPOP","TOT","PC_POP","A","1985",56.043,
"ZAF","WKGPOP","TOT","PC_POP","A","1986",56.172,
"ZAF","WKGPOP","TOT","PC_POP","A","1987",56.389,
"ZAF","WKGPOP","TOT","PC_POP","A","1988",56.676,
"ZAF","WKGPOP","TOT","PC_POP","A","1989",57.008,
"ZAF","WKGPOP","TOT","PC_POP","A","1990",57.375,
"ZAF","WKGPOP","TOT","PC_POP","A","1991",57.86,
"ZAF","WKGPOP","TOT","PC_POP","A","1992",58.374,
"ZAF","WKGPOP","TOT","PC_POP","A","1993",58.912,
"ZAF","WKGPOP","TOT","PC_POP","A","1994",59.473,
"ZAF","WKGPOP","TOT","PC_POP","A","1995",60.052,
"ZAF","WKGPOP","TOT","PC_POP","A","1996",60.481,
"ZAF","WKGPOP","TOT","PC_POP","A","1997",60.927,
"ZAF","WKGPOP","TOT","PC_POP","A","1998",61.39,
"ZAF","WKGPOP","TOT","PC_POP","A","1999",61.872,
"ZAF","WKGPOP","TOT","PC_POP","A","2000",62.366,
"ZAF","WKGPOP","TOT","PC_POP","A","2001",62.66,
"ZAF","WKGPOP","TOT","PC_POP","A","2002",62.318,
"ZAF","WKGPOP","TOT","PC_POP","A","2003",62.92,
"ZAF","WKGPOP","TOT","PC_POP","A","2004",63.449,
"ZAF","WKGPOP","TOT","PC_POP","A","2005",63.895,
"ZAF","WKGPOP","TOT","PC_POP","A","2006",64.259,
"ZAF","WKGPOP","TOT","PC_POP","A","2007",64.548,
"ZAF","WKGPOP","TOT","PC_POP","A","2008",64.787,
"ZAF","WKGPOP","TOT","PC_POP","A","2009",64.986,
"ZAF","WKGPOP","TOT","PC_POP","A","2010",65.142,
"ZAF","WKGPOP","TOT","PC_POP","A","2011",65.243,
"ZAF","WKGPOP","TOT","PC_POP","A","2012",65.244,
"ZAF","WKGPOP","TOT","PC_POP","A","2013",65.198,
"ZAF","WKGPOP","TOT","PC_POP","A","2014",65.16,
"ZAF","WKGPOP","TOT","PC_POP","A","2015",65.126,
"ZAF","WKGPOP","TOT","PC_POP","A","2016",65.09,
"ZAF","WKGPOP","TOT","PC_POP","A","2017",64.954,
"ZAF","WKGPOP","TOT","PC_POP","A","2018",64.889,
"WLD","WKGPOP","TOT","PC_POP","A","1950",60.664,
"WLD","WKGPOP","TOT","PC_POP","A","1951",60.319,
"WLD","WKGPOP","TOT","PC_POP","A","1952",60.017,
"WLD","WKGPOP","TOT","PC_POP","A","1953",59.775,
"WLD","WKGPOP","TOT","PC_POP","A","1954",59.588,
"WLD","WKGPOP","TOT","PC_POP","A","1955",59.43,
"WLD","WKGPOP","TOT","PC_POP","A","1956",59.012,
"WLD","WKGPOP","TOT","PC_POP","A","1957",58.69,
"WLD","WKGPOP","TOT","PC_POP","A","1958",58.415,
"WLD","WKGPOP","TOT","PC_POP","A","1959",58.163,
"WLD","WKGPOP","TOT","PC_POP","A","1960",57.934,
"WLD","WKGPOP","TOT","PC_POP","A","1961",57.696,
"WLD","WKGPOP","TOT","PC_POP","A","1962",57.44,
"WLD","WKGPOP","TOT","PC_POP","A","1963",57.215,
"WLD","WKGPOP","TOT","PC_POP","A","1964",57.085,
"WLD","WKGPOP","TOT","PC_POP","A","1965",57.065,
"WLD","WKGPOP","TOT","PC_POP","A","1966",56.908,
"WLD","WKGPOP","TOT","PC_POP","A","1967",56.892,
"WLD","WKGPOP","TOT","PC_POP","A","1968",56.969,
"WLD","WKGPOP","TOT","PC_POP","A","1969",57.069,
"WLD","WKGPOP","TOT","PC_POP","A","1970",57.162,
"WLD","WKGPOP","TOT","PC_POP","A","1971",57.175,
"WLD","WKGPOP","TOT","PC_POP","A","1972",57.212,
"WLD","WKGPOP","TOT","PC_POP","A","1973",57.278,
